filename,top_left_x,top_left_y,bottom_right_x,bottom_right_y,normal_abnormal
sperm_morph_360_resized_lr.jpeg,290,2,536,229,Abnormal
sperm_morph_783_resized_lr.jpeg,297,281,464,471,Abnormal
sperm_morph_627_resized_lr.jpeg,145,218,722,408,Normal
sperm_morph_823_resized.jpeg,16,153,165,292,Abnormal
sperm_morph_377_resized_lr_ud.jpeg,255,69,566,368,Abnormal
sperm_morph_832_resized_ud.jpeg,240,237,421,352,Abnormal
sperm_morph_573_resized_lr_ud.jpeg,18,40,224,136,Abnormal
sperm_morph_501_resized.jpeg,13,321,616,478,Normal
sperm_morph_699_resized_ud.jpeg,368,44,462,467,Abnormal
sperm_morph_914_resized.jpeg,559,201,759,405,Abnormal
sperm_morph_675_resized_lr.jpeg,240,18,472,478,Normal
sperm_morph_537_resized_lr_ud.jpeg,139,7,557,539,Normal
sperm_morph_50_resized_lr_ud.jpeg,321,43,686,478,Abnormal
sperm_morph_1016_resized_lr_ud.jpeg,200,332,563,517,Normal
sperm_morph_232_resized_ud.jpeg,214,183,516,467,Abnormal
sperm_morph_609_resized_lr_ud.jpeg,196,57,512,386,Abnormal
sperm_morph_1003_resized_lr.jpeg,633,288,744,529,Abnormal
sperm_morph_163_resized.jpeg,244,139,370,423,Abnormal
sperm_morph_377_resized_ud.jpeg,209,69,520,368,Abnormal
sperm_morph_366_resized.jpeg,454,5,556,213,Abnormal
sperm_morph_878_resized_lr.jpeg,151,71,586,515,Abnormal
sperm_morph_664_resized_lr_ud.jpeg,6,164,498,316,Normal
sperm_morph_207_resized_lr.jpeg,356,3,584,380,Abnormal
sperm_morph_71_resized_ud.jpeg,375,208,704,338,Abnormal
sperm_morph_668_resized_lr_ud.jpeg,219,54,726,471,Normal
sperm_morph_579_resized_ud.jpeg,597,339,744,483,Abnormal
sperm_morph_676_resized_lr_ud.jpeg,582,237,742,371,Abnormal
sperm_morph_268_resized.jpeg,537,305,763,484,Abnormal
sperm_morph_322_resized_ud.jpeg,117,161,713,392,Abnormal
sperm_morph_774_resized_ud.jpeg,363,134,539,517,Abnormal
sperm_morph_235_resized_ud.jpeg,104,145,750,445,Normal
sperm_morph_158_resized.jpeg,247,91,554,492,Abnormal
sperm_morph_873_resized_lr.jpeg,59,317,207,512,Abnormal
sperm_morph_317_resized_ud.jpeg,6,486,286,564,Abnormal
sperm_morph_1016_resized_lr.jpeg,25,192,228,470,Abnormal
sperm_morph_179_resized.jpeg,203,102,676,332,Abnormal
sperm_morph_629_resized.jpeg,604,16,767,338,Abnormal
sperm_morph_978_resized_ud.jpeg,219,353,332,487,Abnormal
sperm_morph_281_resized_lr_ud.jpeg,162,257,517,489,Abnormal
sperm_morph_152_resized_ud.jpeg,191,271,524,432,Abnormal
sperm_morph_1071_resized.jpeg,51,69,601,385,Normal
sperm_morph_754_resized.jpeg,258,243,626,523,Abnormal
sperm_morph_1029_resized.jpeg,30,175,274,438,Abnormal
sperm_morph_188_resized.jpeg,58,231,614,525,Abnormal
sperm_morph_490_resized_lr_ud.jpeg,20,79,645,327,Normal
sperm_morph_525_resized_ud.jpeg,232,83,369,485,Abnormal
sperm_morph_530_resized_lr.jpeg,191,274,489,553,Abnormal
sperm_morph_343_resized.jpeg,227,430,336,534,Abnormal
sperm_morph_862_resized_ud.jpeg,299,47,617,437,Abnormal
sperm_morph_909_resized.jpeg,42,467,175,571,Abnormal
sperm_morph_968_resized.jpeg,95,271,635,457,Abnormal
sperm_morph_1086_resized_lr_ud.jpeg,244,49,629,526,Normal
sperm_morph_140_resized_lr_ud.jpeg,309,253,505,385,Abnormal
sperm_morph_583_resized_ud.jpeg,123,339,292,471,Abnormal
sperm_morph_610_resized_ud.jpeg,36,166,561,393,Normal
sperm_morph_648_resized_lr.jpeg,183,238,708,531,Normal
sperm_morph_709_resized_ud.jpeg,106,92,580,520,Abnormal
sperm_morph_677_resized.jpeg,391,408,732,541,Abnormal
sperm_morph_959_resized_lr.jpeg,146,57,491,571,Abnormal
sperm_morph_321_resized_lr.jpeg,328,501,568,578,Abnormal
sperm_morph_667_resized.jpeg,614,294,763,393,Abnormal
sperm_morph_355_resized_lr_ud.jpeg,591,209,714,577,Abnormal
sperm_morph_580_resized_ud.jpeg,124,179,584,529,Normal
sperm_morph_33_resized_ud.jpeg,126,163,674,513,Abnormal
sperm_morph_828_resized_lr.jpeg,162,301,396,545,Abnormal
sperm_morph_909_resized_lr_ud.jpeg,105,41,584,506,Normal
sperm_morph_140_resized_lr.jpeg,309,196,505,328,Abnormal
sperm_morph_193_resized_ud.jpeg,596,45,710,141,Abnormal
sperm_morph_324_resized_ud.jpeg,139,201,652,478,Abnormal
sperm_morph_576_resized_lr.jpeg,77,192,616,378,Abnormal
sperm_morph_778_resized_lr.jpeg,189,135,541,489,Abnormal
sperm_morph_556_resized_ud.jpeg,333,132,643,262,Abnormal
sperm_morph_761_resized_lr_ud.jpeg,613,114,730,290,Abnormal
sperm_morph_365_resized_lr.jpeg,150,309,639,555,Abnormal
sperm_morph_1089_resized_lr_ud.jpeg,68,244,570,477,Normal
sperm_morph_834_resized_lr_ud.jpeg,178,149,477,376,Abnormal
sperm_morph_77_resized_lr_ud.jpeg,75,261,449,440,Abnormal
sperm_morph_678_resized.jpeg,379,206,486,303,Abnormal
sperm_morph_735_resized_lr.jpeg,117,122,601,449,Normal
sperm_morph_645_resized_lr_ud.jpeg,240,142,586,402,Normal
sperm_morph_163_resized_lr_ud.jpeg,405,158,531,442,Abnormal
sperm_morph_666_resized_ud.jpeg,396,2,536,555,Normal
sperm_morph_348_resized_lr_ud.jpeg,334,3,480,117,Abnormal
sperm_morph_864_resized_ud.jpeg,479,9,751,280,Abnormal
sperm_morph_16_resized_lr.jpeg,30,67,661,267,Normal
sperm_morph_481_resized.jpeg,123,265,587,451,Abnormal
sperm_morph_87_resized_lr_ud.jpeg,245,18,481,557,Abnormal
sperm_morph_486_resized_lr.jpeg,242,107,516,518,Abnormal
sperm_morph_342_resized_lr_ud.jpeg,296,30,490,563,Normal
sperm_morph_224_resized_lr.jpeg,80,35,673,483,Abnormal
sperm_morph_520_resized_lr_ud.jpeg,156,176,627,341,Normal
sperm_morph_1060_resized_ud.jpeg,666,175,762,536,Abnormal
sperm_morph_583_resized_lr.jpeg,483,110,652,242,Abnormal
sperm_morph_446_resized_ud.jpeg,155,129,571,370,Normal
sperm_morph_572_resized_lr_ud.jpeg,37,260,553,417,Abnormal
sperm_morph_791_resized_lr.jpeg,394,28,681,228,Abnormal
sperm_morph_220_resized_ud.jpeg,194,37,662,551,Abnormal
sperm_morph_687_resized_ud.jpeg,225,10,441,537,Abnormal
sperm_morph_58_resized_ud.jpeg,295,172,728,486,Abnormal
sperm_morph_163_resized_lr.jpeg,218,460,371,580,Abnormal
sperm_morph_318_resized_lr.jpeg,154,243,714,423,Abnormal
sperm_morph_07_resized.jpeg,80,151,723,259,Normal
sperm_morph_441_resized_lr.jpeg,118,359,737,471,Abnormal
sperm_morph_740_resized.jpeg,191,235,429,564,Abnormal
sperm_morph_838_resized.jpeg,190,187,563,480,Abnormal
sperm_morph_602_resized_ud.jpeg,200,39,689,321,Abnormal
sperm_morph_180_resized_ud.jpeg,103,183,675,411,Abnormal
sperm_morph_616_resized_lr_ud.jpeg,180,62,446,511,Abnormal
sperm_morph_797_resized_ud.jpeg,162,90,557,397,Abnormal
sperm_morph_933_resized_ud.jpeg,566,26,746,157,Abnormal
sperm_morph_1049_resized_lr_ud.jpeg,63,85,536,479,Normal
sperm_morph_680_resized_ud.jpeg,454,300,584,440,Abnormal
sperm_morph_788_resized_ud.jpeg,195,135,389,484,Abnormal
sperm_morph_348_resized_ud.jpeg,23,166,352,388,Abnormal
sperm_morph_367_resized_lr_ud.jpeg,193,33,495,381,Normal
sperm_morph_764_resized_lr.jpeg,7,260,274,422,Abnormal
sperm_morph_268_resized_lr_ud.jpeg,12,97,238,276,Abnormal
sperm_morph_568_resized_ud.jpeg,225,49,490,543,Abnormal
sperm_morph_524_resized_lr_ud.jpeg,427,248,560,358,Abnormal
sperm_morph_806_resized.jpeg,266,115,570,434,Abnormal
sperm_morph_668_resized.jpeg,49,110,556,527,Normal
sperm_morph_988_resized_lr.jpeg,277,51,488,324,Abnormal
sperm_morph_767_resized_lr_ud.jpeg,257,23,540,534,Normal
sperm_morph_246_resized_ud.jpeg,271,152,752,297,Abnormal
sperm_morph_424_resized_lr_ud.jpeg,339,102,491,528,Abnormal
sperm_morph_541_resized_lr_ud.jpeg,625,89,758,226,Abnormal
sperm_morph_733_resized_lr.jpeg,611,95,756,207,Abnormal
sperm_morph_862_resized.jpeg,299,144,617,534,Abnormal
sperm_morph_417_resized.jpeg,40,309,257,412,Abnormal
sperm_morph_521_resized_ud.jpeg,286,107,771,266,Abnormal
sperm_morph_428_resized.jpeg,19,120,140,297,Abnormal
sperm_morph_603_resized.jpeg,50,193,703,342,Normal
sperm_morph_553_resized_lr.jpeg,195,241,692,521,Normal
sperm_morph_564_resized_lr_ud.jpeg,299,23,538,513,Abnormal
sperm_morph_107_resized_lr.jpeg,265,10,543,417,Abnormal
sperm_morph_132_resized_lr_ud.jpeg,21,361,650,560,Abnormal
sperm_morph_671_resized_ud.jpeg,287,247,491,402,Abnormal
sperm_morph_630_resized_ud.jpeg,141,110,519,567,Abnormal
sperm_morph_1005_resized_lr_ud.jpeg,108,207,622,423,Normal
sperm_morph_857_resized_lr.jpeg,88,233,559,529,Abnormal
sperm_morph_725_resized_lr_ud.jpeg,208,79,564,263,Abnormal
sperm_morph_427_resized_ud.jpeg,555,17,752,171,Abnormal
sperm_morph_972_resized_lr_ud.jpeg,331,16,666,486,Normal
sperm_morph_1057_resized_lr.jpeg,17,32,122,150,Abnormal
sperm_morph_1032_resized_lr_ud.jpeg,525,237,747,529,Normal
sperm_morph_643_resized.jpeg,253,9,723,437,Normal
sperm_morph_816_resized_ud.jpeg,294,101,527,341,Abnormal
sperm_morph_287_resized_ud.jpeg,128,223,731,382,Abnormal
sperm_morph_823_resized.jpeg,145,318,698,499,Normal
sperm_morph_148_resized_lr_ud.jpeg,11,263,618,366,Abnormal
sperm_morph_681_resized.jpeg,297,303,458,439,Abnormal
sperm_morph_385_resized_ud.jpeg,136,61,750,235,Abnormal
sperm_morph_583_resized_ud.jpeg,57,76,574,359,Normal
sperm_morph_872_resized_lr.jpeg,158,103,685,522,Abnormal
sperm_morph_544_resized.jpeg,123,282,684,368,Normal
sperm_morph_791_resized_lr_ud.jpeg,394,353,681,553,Abnormal
sperm_morph_1031_resized.jpeg,123,21,582,309,Normal
sperm_morph_476_resized_lr.jpeg,51,185,554,486,Abnormal
sperm_morph_638_resized_ud.jpeg,218,84,495,200,Abnormal
sperm_morph_129_resized_ud.jpeg,213,292,581,439,Abnormal
sperm_morph_1054_resized_lr_ud.jpeg,637,102,768,389,Abnormal
sperm_morph_309_resized.jpeg,107,116,606,432,Normal
sperm_morph_445_resized.jpeg,130,79,259,511,Abnormal
sperm_morph_625_resized_lr.jpeg,323,44,674,502,Normal
sperm_morph_646_resized_ud.jpeg,80,150,503,385,Normal
sperm_morph_207_resized_lr_ud.jpeg,166,112,444,524,Abnormal
sperm_morph_686_resized_lr_ud.jpeg,199,293,402,442,Abnormal
sperm_morph_59_resized.jpeg,344,266,603,571,Abnormal
sperm_morph_98_resized_lr_ud.jpeg,379,25,627,503,Abnormal
sperm_morph_56_resized_lr_ud.jpeg,265,70,758,490,Normal
sperm_morph_234_resized_lr_ud.jpeg,191,123,629,467,Abnormal
sperm_morph_965_resized_ud.jpeg,238,35,545,471,Abnormal
sperm_morph_873_resized_lr_ud.jpeg,231,15,418,520,Abnormal
sperm_morph_540_resized_lr.jpeg,135,196,341,352,Abnormal
sperm_morph_350_resized_ud.jpeg,373,16,569,449,Abnormal
sperm_morph_953_resized.jpeg,316,86,638,556,Abnormal
sperm_morph_118_resized_lr.jpeg,59,56,479,456,Abnormal
sperm_morph_522_resized.jpeg,301,203,526,568,Abnormal
sperm_morph_992_resized.jpeg,325,33,507,564,Normal
sperm_morph_588_resized.jpeg,78,263,679,499,Normal
sperm_morph_565_resized.jpeg,231,299,676,419,Normal
sperm_morph_1044_resized_lr_ud.jpeg,518,104,653,478,Abnormal
sperm_morph_200_resized_lr_ud.jpeg,598,231,749,368,Abnormal
sperm_morph_1061_resized_lr_ud.jpeg,413,3,617,91,Normal
sperm_morph_259_resized_lr_ud.jpeg,296,2,420,505,Normal
sperm_morph_1011_resized_lr_ud.jpeg,18,13,183,349,Abnormal
sperm_morph_601_resized_lr.jpeg,86,139,478,570,Normal
sperm_morph_83_resized_lr.jpeg,272,17,736,259,Abnormal
sperm_morph_522_resized_lr_ud.jpeg,249,13,474,378,Abnormal
sperm_morph_273_resized_lr.jpeg,345,267,526,401,Abnormal
sperm_morph_621_resized_lr.jpeg,299,109,514,462,Normal
sperm_morph_78_resized.jpeg,323,220,637,366,Abnormal
sperm_morph_190_resized_lr_ud.jpeg,106,306,667,523,Abnormal
sperm_morph_200_resized.jpeg,23,141,232,410,Abnormal
sperm_morph_87_resized.jpeg,335,38,661,481,Abnormal
sperm_morph_269_resized_lr.jpeg,373,198,450,301,Abnormal
sperm_morph_18_resized_ud.jpeg,90,248,734,446,Abnormal
sperm_morph_553_resized.jpeg,327,412,561,504,Abnormal
sperm_morph_05_resized_ud.jpeg,40,154,573,456,Abnormal
sperm_morph_255_resized_ud.jpeg,308,214,558,478,Abnormal
sperm_morph_92_resized_lr.jpeg,463,152,723,307,Abnormal
sperm_morph_293_resized.jpeg,20,304,149,496,Abnormal
sperm_morph_507_resized_lr.jpeg,59,368,571,520,Normal
sperm_morph_898_resized_lr_ud.jpeg,107,195,698,364,Normal
sperm_morph_408_resized_lr_ud.jpeg,51,73,650,318,Abnormal
sperm_morph_413_resized_ud.jpeg,24,2,707,307,Abnormal
sperm_morph_1007_resized_ud.jpeg,148,107,695,485,Normal
sperm_morph_439_resized_lr.jpeg,87,207,662,542,Abnormal
sperm_morph_643_resized_ud.jpeg,253,144,723,572,Normal
sperm_morph_467_resized_lr.jpeg,44,320,715,470,Abnormal
sperm_morph_51_resized_lr.jpeg,249,149,444,376,Abnormal
sperm_morph_794_resized.jpeg,276,148,665,492,Abnormal
sperm_morph_636_resized_ud.jpeg,469,272,582,370,Abnormal
sperm_morph_679_resized_lr_ud.jpeg,233,3,452,349,Normal
sperm_morph_51_resized_ud.jpeg,331,205,526,432,Abnormal
sperm_morph_59_resized_lr_ud.jpeg,172,10,431,315,Abnormal
sperm_morph_381_resized.jpeg,23,340,563,520,Abnormal
sperm_morph_763_resized.jpeg,196,269,755,414,Normal
sperm_morph_321_resized.jpeg,176,102,462,581,Normal
sperm_morph_795_resized_ud.jpeg,307,331,509,552,Abnormal
sperm_morph_573_resized_lr_ud.jpeg,136,116,687,420,Abnormal
sperm_morph_220_resized.jpeg,194,30,662,544,Abnormal
sperm_morph_1001_resized_ud.jpeg,161,25,557,292,Normal
sperm_morph_271_resized_lr_ud.jpeg,175,157,357,306,Abnormal
sperm_morph_922_resized_ud.jpeg,147,175,728,348,Normal
sperm_morph_1041_resized.jpeg,51,215,733,364,Normal
sperm_morph_474_resized.jpeg,123,143,692,466,Abnormal
sperm_morph_629_resized_ud.jpeg,138,72,605,443,Abnormal
sperm_morph_318_resized_lr_ud.jpeg,154,158,714,338,Abnormal
sperm_morph_566_resized.jpeg,259,182,678,547,Abnormal
sperm_morph_1041_resized.jpeg,352,441,748,564,Abnormal
sperm_morph_755_resized_lr.jpeg,161,267,526,493,Abnormal
sperm_morph_848_resized_lr.jpeg,280,28,392,525,Abnormal
sperm_morph_260_resized_ud.jpeg,82,250,667,383,Normal
sperm_morph_656_resized.jpeg,87,251,623,464,Abnormal
sperm_morph_468_resized_lr_ud.jpeg,123,139,563,436,Abnormal
sperm_morph_516_resized_lr_ud.jpeg,295,424,689,545,Abnormal
sperm_morph_297_resized_lr_ud.jpeg,98,291,666,442,Normal
sperm_morph_592_resized_ud.jpeg,297,110,771,546,Normal
sperm_morph_145_resized_lr.jpeg,348,88,535,220,Abnormal
sperm_morph_972_resized_lr_ud.jpeg,676,210,762,351,Abnormal
sperm_morph_500_resized.jpeg,33,285,682,565,Abnormal
sperm_morph_583_resized_lr.jpeg,201,222,718,505,Normal
sperm_morph_489_resized_ud.jpeg,326,4,547,280,Abnormal
sperm_morph_820_resized_lr_ud.jpeg,252,66,517,505,Normal
sperm_morph_350_resized.jpeg,666,93,769,230,Abnormal
sperm_morph_75_resized_lr.jpeg,231,239,523,446,Abnormal
sperm_morph_620_resized_lr.jpeg,243,28,560,542,Normal
sperm_morph_55_resized_lr.jpeg,108,49,401,409,Abnormal
sperm_morph_704_resized_ud.jpeg,78,108,585,449,Normal
sperm_morph_666_resized_lr.jpeg,604,18,739,209,Abnormal
sperm_morph_675_resized_lr_ud.jpeg,116,339,197,472,Abnormal
sperm_morph_312_resized_lr.jpeg,160,77,647,371,Abnormal
sperm_morph_288_resized_lr.jpeg,107,47,676,169,Normal
sperm_morph_694_resized_lr_ud.jpeg,183,123,549,370,Abnormal
sperm_morph_228_resized_lr.jpeg,165,109,469,561,Abnormal
sperm_morph_284_resized.jpeg,158,80,750,308,Abnormal
sperm_morph_1075_resized.jpeg,170,90,686,424,Normal
sperm_morph_733_resized.jpeg,19,95,164,207,Abnormal
sperm_morph_709_resized_lr.jpeg,195,61,669,489,Abnormal
sperm_morph_867_resized_lr.jpeg,18,343,665,470,Normal
sperm_morph_672_resized_lr.jpeg,358,59,629,481,Normal
sperm_morph_493_resized.jpeg,253,195,580,531,Abnormal
sperm_morph_921_resized.jpeg,14,41,200,449,Abnormal
sperm_morph_850_resized_lr.jpeg,107,20,326,321,Abnormal
sperm_morph_826_resized_lr_ud.jpeg,306,122,555,343,Abnormal
sperm_morph_97_resized.jpeg,181,84,683,376,Abnormal
sperm_morph_582_resized_lr_ud.jpeg,125,130,504,540,Abnormal
sperm_morph_54_resized_lr_ud.jpeg,416,377,708,557,Abnormal
sperm_morph_96_resized_lr.jpeg,133,88,637,349,Abnormal
sperm_morph_505_resized_lr_ud.jpeg,35,60,632,257,Abnormal
sperm_morph_1110_resized_ud.jpeg,352,25,570,570,Normal
sperm_morph_860_resized_ud.jpeg,10,222,583,434,Abnormal
sperm_morph_618_resized_lr_ud.jpeg,93,261,705,390,Abnormal
sperm_morph_777_resized.jpeg,219,111,523,405,Abnormal
sperm_morph_767_resized_ud.jpeg,235,23,518,534,Normal
sperm_morph_795_resized_ud.jpeg,266,208,378,351,Abnormal
sperm_morph_571_resized_ud.jpeg,22,188,500,433,Normal
sperm_morph_69_resized.jpeg,387,30,592,236,Abnormal
sperm_morph_498_resized.jpeg,84,228,630,527,Normal
sperm_morph_874_resized.jpeg,167,193,585,430,Abnormal
sperm_morph_157_resized_lr_ud.jpeg,75,272,678,518,Abnormal
sperm_morph_682_resized_lr.jpeg,342,28,496,555,Abnormal
sperm_morph_177_resized_lr_ud.jpeg,297,392,676,524,Abnormal
sperm_morph_641_resized_lr_ud.jpeg,145,98,736,386,Normal
sperm_morph_1045_resized_lr.jpeg,210,28,415,523,Normal
sperm_morph_672_resized_ud.jpeg,146,100,417,522,Normal
sperm_morph_427_resized_lr_ud.jpeg,23,17,220,171,Abnormal
sperm_morph_686_resized_lr.jpeg,375,67,642,556,Abnormal
sperm_morph_1010_resized.jpeg,256,71,423,475,Normal
sperm_morph_102_resized_ud.jpeg,129,192,692,424,Abnormal
sperm_morph_333_resized.jpeg,110,330,696,489,Abnormal
sperm_morph_348_resized_lr.jpeg,19,2,384,188,Abnormal
sperm_morph_478_resized_ud.jpeg,172,191,729,472,Abnormal
sperm_morph_407_resized_ud.jpeg,116,103,764,281,Abnormal
sperm_morph_312_resized.jpeg,128,77,615,371,Abnormal
sperm_morph_866_resized_lr_ud.jpeg,201,20,539,521,Abnormal
sperm_morph_663_resized_ud.jpeg,331,299,483,467,Abnormal
sperm_morph_123_resized_ud.jpeg,13,158,462,383,Abnormal
sperm_morph_131_resized.jpeg,138,119,512,559,Abnormal
sperm_morph_936_resized_ud.jpeg,51,186,703,388,Normal
sperm_morph_786_resized.jpeg,591,50,769,197,Abnormal
sperm_morph_371_resized.jpeg,442,440,613,536,Abnormal
sperm_morph_716_resized.jpeg,224,35,620,453,Abnormal
sperm_morph_53_resized.jpeg,141,14,543,327,Abnormal
sperm_morph_539_resized_lr_ud.jpeg,62,182,652,346,Abnormal
sperm_morph_253_resized_ud.jpeg,211,109,456,499,Abnormal
sperm_morph_433_resized_ud.jpeg,236,61,719,328,Abnormal
sperm_morph_885_resized.jpeg,22,339,203,469,Abnormal
sperm_morph_691_resized_lr_ud.jpeg,32,180,211,372,Abnormal
sperm_morph_240_resized_lr.jpeg,178,54,562,480,Abnormal
sperm_morph_04_resized_lr_ud.jpeg,131,231,701,386,Abnormal
sperm_morph_54_resized_lr.jpeg,255,88,654,239,Normal
sperm_morph_589_resized.jpeg,345,87,580,579,Abnormal
sperm_morph_677_resized.jpeg,142,95,627,403,Abnormal
sperm_morph_734_resized.jpeg,156,36,705,213,Normal
sperm_morph_240_resized_ud.jpeg,213,101,597,527,Abnormal
sperm_morph_189_resized.jpeg,69,145,533,391,Abnormal
sperm_morph_496_resized_lr.jpeg,284,11,521,549,Abnormal
sperm_morph_711_resized_lr_ud.jpeg,116,213,555,510,Abnormal
sperm_morph_452_resized_ud.jpeg,63,48,671,248,Normal
sperm_morph_1066_resized_lr_ud.jpeg,151,83,618,555,Normal
sperm_morph_311_resized_lr_ud.jpeg,54,179,578,481,Normal
sperm_morph_473_resized.jpeg,172,11,682,160,Abnormal
sperm_morph_933_resized_lr.jpeg,29,424,209,555,Abnormal
sperm_morph_475_resized_lr_ud.jpeg,12,45,241,189,Abnormal
sperm_morph_728_resized_lr.jpeg,283,140,465,498,Normal
sperm_morph_103_resized_ud.jpeg,124,120,675,331,Abnormal
sperm_morph_49_resized_lr_ud.jpeg,60,122,627,388,Normal
sperm_morph_337_resized_lr_ud.jpeg,94,263,652,472,Abnormal
sperm_morph_936_resized_lr_ud.jpeg,72,186,724,388,Normal
sperm_morph_833_resized_lr.jpeg,221,33,609,328,Abnormal
sperm_morph_920_resized_lr_ud.jpeg,604,464,755,576,Abnormal
sperm_morph_1083_resized_ud.jpeg,238,25,563,578,Normal
sperm_morph_227_resized_lr.jpeg,183,11,522,573,Abnormal
sperm_morph_697_resized_lr_ud.jpeg,159,27,587,349,Abnormal
sperm_morph_601_resized_ud.jpeg,166,128,688,328,Normal
sperm_morph_1012_resized.jpeg,85,46,693,416,Normal
sperm_morph_1090_resized_lr.jpeg,94,65,567,481,Normal
sperm_morph_1041_resized_lr_ud.jpeg,27,17,423,140,Abnormal
sperm_morph_515_resized_lr.jpeg,83,60,465,372,Normal
sperm_morph_675_resized_ud.jpeg,578,339,659,472,Abnormal
sperm_morph_712_resized.jpeg,131,235,384,444,Abnormal
sperm_morph_827_resized_lr.jpeg,206,207,512,512,Abnormal
sperm_morph_587_resized.jpeg,385,317,767,508,Normal
sperm_morph_670_resized_lr.jpeg,310,123,458,214,Abnormal
sperm_morph_280_resized_lr.jpeg,85,425,206,532,Abnormal
sperm_morph_605_resized_ud.jpeg,126,29,520,451,Abnormal
sperm_morph_261_resized_ud.jpeg,64,289,567,425,Abnormal
sperm_morph_469_resized_lr.jpeg,212,227,534,563,Abnormal
sperm_morph_26_resized.jpeg,110,233,712,301,Normal
sperm_morph_34_resized_ud.jpeg,266,193,687,442,Abnormal
sperm_morph_788_resized.jpeg,195,97,389,446,Abnormal
sperm_morph_1039_resized.jpeg,7,158,92,334,Normal
sperm_morph_402_resized_ud.jpeg,88,125,679,397,Abnormal
sperm_morph_440_resized.jpeg,141,235,688,488,Normal
sperm_morph_334_resized_ud.jpeg,189,282,766,409,Abnormal
sperm_morph_969_resized_lr_ud.jpeg,529,65,631,561,Normal
sperm_morph_65_resized_lr_ud.jpeg,329,279,476,463,Abnormal
sperm_morph_290_resized_lr_ud.jpeg,263,105,631,521,Abnormal
sperm_morph_401_resized_lr_ud.jpeg,132,3,679,296,Abnormal
sperm_morph_337_resized_lr.jpeg,94,109,652,318,Abnormal
sperm_morph_711_resized_ud.jpeg,220,213,659,510,Abnormal
sperm_morph_575_resized_ud.jpeg,4,308,514,432,Normal
sperm_morph_306_resized_lr.jpeg,197,144,608,434,Abnormal
sperm_morph_811_resized_lr_ud.jpeg,284,152,446,550,Abnormal
sperm_morph_488_resized.jpeg,13,29,679,573,Abnormal
sperm_morph_1010_resized_lr_ud.jpeg,93,266,683,520,Normal
sperm_morph_320_resized_ud.jpeg,307,208,394,363,Abnormal
sperm_morph_190_resized_ud.jpeg,184,178,527,491,Normal
sperm_morph_577_resized_lr.jpeg,277,159,682,428,Abnormal
sperm_morph_87_resized_lr_ud.jpeg,114,100,440,543,Abnormal
sperm_morph_867_resized_ud.jpeg,75,293,245,464,Abnormal
sperm_morph_1063_resized_lr_ud.jpeg,591,12,752,363,Normal
sperm_morph_1050_resized_ud.jpeg,190,78,549,545,Normal
sperm_morph_999_resized_lr_ud.jpeg,57,213,186,496,Abnormal
sperm_morph_966_resized_lr.jpeg,222,281,717,487,Abnormal
sperm_morph_193_resized_lr_ud.jpeg,213,441,694,576,Abnormal
sperm_morph_145_resized_ud.jpeg,240,361,427,493,Abnormal
sperm_morph_445_resized.jpeg,257,54,509,519,Abnormal
sperm_morph_348_resized_lr_ud.jpeg,423,166,752,388,Abnormal
sperm_morph_639_resized.jpeg,532,127,755,267,Abnormal
sperm_morph_1078_resized_lr_ud.jpeg,3,203,81,417,Abnormal
sperm_morph_479_resized_ud.jpeg,90,88,622,336,Abnormal
sperm_morph_887_resized_ud.jpeg,90,44,604,388,Abnormal
sperm_morph_403_resized_lr_ud.jpeg,144,45,603,269,Abnormal
sperm_morph_18_resized_lr_ud.jpeg,41,248,685,446,Abnormal
sperm_morph_114_resized_ud.jpeg,148,294,759,568,Normal
sperm_morph_722_resized_lr.jpeg,368,104,752,563,Abnormal
sperm_morph_769_resized_lr.jpeg,91,218,576,351,Abnormal
sperm_morph_95_resized.jpeg,397,8,762,460,Abnormal
sperm_morph_131_resized_ud.jpeg,138,22,512,462,Abnormal
sperm_morph_725_resized_ud.jpeg,18,372,288,560,Abnormal
sperm_morph_278_resized_lr.jpeg,8,89,532,339,Abnormal
sperm_morph_572_resized_lr_ud.jpeg,258,195,748,334,Abnormal
sperm_morph_715_resized.jpeg,151,266,722,466,Normal
sperm_morph_643_resized.jpeg,156,341,563,578,Abnormal
sperm_morph_151_resized_lr_ud.jpeg,108,158,522,424,Normal
sperm_morph_541_resized.jpeg,17,355,150,492,Abnormal
sperm_morph_100_resized_lr_ud.jpeg,277,152,718,536,Abnormal
sperm_morph_655_resized_lr_ud.jpeg,381,54,580,414,Normal
sperm_morph_530_resized_ud.jpeg,32,351,276,512,Abnormal
sperm_morph_755_resized_lr_ud.jpeg,161,88,526,314,Abnormal
sperm_morph_182_resized.jpeg,209,151,564,461,Abnormal
sperm_morph_460_resized_lr.jpeg,296,72,420,534,Abnormal
sperm_morph_488_resized_lr_ud.jpeg,96,8,762,552,Abnormal
sperm_morph_863_resized_lr.jpeg,199,152,627,530,Abnormal
sperm_morph_87_resized_lr.jpeg,114,38,440,481,Abnormal
sperm_morph_855_resized_lr.jpeg,258,8,443,172,Abnormal
sperm_morph_277_resized_lr.jpeg,174,110,584,363,Normal
sperm_morph_1010_resized_lr_ud.jpeg,115,18,404,236,Abnormal
sperm_morph_453_resized.jpeg,62,305,565,489,Abnormal
sperm_morph_337_resized_lr.jpeg,217,8,494,505,Normal
sperm_morph_219_resized_lr_ud.jpeg,4,110,658,385,Abnormal
